contentId,eventStrength
-5570129644089964821,62.94999533224129
7187598944032799890,62.947180316634245
-1878128207048892154,62.11115605174536
8749720044741011597,62.05572362120736
1873952032843878490,61.898465031601205
7400903238402587728,61.49193922979667
-4798431998955209742,61.05645289449153
2709926970543371965,61.026306074372265
-5848514031542611523,60.72067178682555
7088167897470452815,60.71800936266673
5847042211895226591,59.98370619265935
764116021156146784,59.84986632327552
7226503561499839165,58.70685173251423
8729086959762650511,58.409670299962556
-6872546942144599345,58.305282024075076
4039031731864440026,57.88417051910843
7933360486658437274,57.82243655876761
-3780822597455574960,57.73859369482281
-8511291357261863413,57.25140821604582
-1425776303341065806,57.06052178971017
-2828628091730682303,57.04729805720004
3180828616327439381,57.00162810065662
-3581194288660477595,56.89727532788322
-7623502978685822577,56.88054312360394
-1573329182923097618,56.67090333049535
2417383163258637695,56.568668693380495
2267321579404324900,56.05735172186395
-2069509552243850466,55.887934364109036
6750029764020453263,55.75488750216347
-8043889175123948305,55.57173876821103
5270696484536580646,55.47286622397105
-8243488279185272615,55.32355619554397
-8190931845319543363,55.204859140189875
5293701842202310496,55.16560383576773
-4888170580455425266,54.95781604831305
-8949113594875411859,54.847644643083314
-6545872007932025533,54.777255315191915
-6772940823843058601,54.661778097771986
4375556914674736641,54.65522956833645
7229629480273331039,54.629356620079605
7851022564818849560,54.41264713745092
-7660505434580831027,54.39769765829647
3616722904601574426,54.38389185877145
8869347744613364434,54.300836119043886
6569463984699537820,54.25330774896131
3818189513627822856,54.177221425194645
2725842723638001955,54.072494431376256
-5879360586463363298,53.98711777418832
7065704533945771463,53.68720427549146
6540624159201421051,53.0016281006566
-7463305179076477879,52.95801861747734
2916072977192006313,52.70170384518658
3689128258624052102,52.43458750793271
-9192549002213406534,52.339850002884624
1436883058900979473,51.90851869626513
-6840859460575237450,51.890596788267864
1929674614667189969,51.66340619842859
5445999759138709405,51.280914916198746
6583734846225935852,51.25864483208268
660451400045043370,50.98592787285154
3779434447835779494,50.96920662296423
-6642751159620064055,50.93917448061917
1734266821019430183,50.92946092119253
-6074646493203713780,50.92083284462966
5533752987392101383,50.9204913379312
7087600436874507849,50.843675740880364
374352050712569304,50.421978248784185
-1622037268576555626,50.207014096687374
-401664538366009049,50.086827864082444
4369833742675497700,50.009837850688406
-3027055440570405664,49.96995596866687
7270966256391553686,49.8614315118887
2106559900295325351,49.661778097771986
1881534532776527237,49.61824873280875
7818691400791322406,49.398743691938186
2468005329717107277,49.33552883721004
-8813724423497152538,48.9690404859753
-4233177915193302509,48.71424551766613
4118743389464105405,48.389485875244674
5313335392004163852,48.380139723910354
-3605608255586388018,48.36102811219511
-3173020603774823976,48.32742490711242
4814419120794996930,47.89203876244177
7459643459148487877,47.84962500721156
8115033558441775155,47.75863963702457
-4487024160266973763,47.524415455330775
-1572252285162838958,47.509775004326926
-3161714324304758767,47.508199297083344
-6980020268309524947,47.390888965002034
-5756697018315640725,47.3842333654699
-541666025693385823,47.3654740172263
-5571606607344218289,47.07844369770745
8302949268716967655,47.07681559705083
4815632823882298534,47.04259988171292
5008913705695203000,46.89059678826787
4428409432282393251,46.861939155576096
-4027027091658759481,46.84678473592431
-3959242148361340089,46.29558062288279
7985545205318799060,46.24455517716256
90383487344892230,46.171553102098926
-8992201526199201450,46.04602222001506
6519443272707698315,46.03596855535114
911037455259135591,45.876097218572745
-7047448754687279385,45.53624721568813
-2549933363319068481,45.52897274950919
5484061377044071389,45.50942274085531
-5065077552540450930,45.504943095770116
-8771338872124599367,45.3728535475919
7620697593009487898,45.2691084115216
-4875060556471576861,45.22402052199306
-5952729859839521828,45.03617361255348
8589361101754366293,44.8317030992143
5787934590133549357,44.776065611473946
-5628897645967553681,44.69723591024088
3075564241645350154,44.65908503275402
-8950763842769120954,44.60733031374961
-7646922141533719881,44.44860797824766
-4205346868684833897,44.41578684498148
-8657415528200615063,44.36221781591308
-5037827401452845772,44.23676144008143
3467834993860080188,44.07681559705083
6644171916702621557,44.04661579955066
-8370744479086515302,43.95487071283915
-307396946333196366,43.954540916280195
4277778562135834208,43.95186678198188
-3020916840917845519,43.75488750216347
-2314360211211303885,43.64385618977472
-3700095596785790870,43.64281015613302
8828175072897143018,43.606636543579526
-2667874153709252756,43.49185309632967
-5997769775112032630,43.47594704055601
-21036008762564671,43.420417734796565
6829640091575814990,43.38407798525416
-538948733779286129,43.230446791152495
-8279505492976427918,43.17695226833628
3906974906788964502,43.07611107010757
8482750322470893687,43.06052178971018
-205193648629294862,43.04929735204793
-1634742667970363668,43.040289721025715
2277184202014276839,42.879372350605614
-3723217532224917485,42.85090084439655
-1492913151930215984,42.70942841844367
6615662748793536194,42.5541691236854
-3750879736572068916,42.50977500432693
8974280745225397183,42.50977500432693
-4070599188332885701,42.44639401260987
4774970687540378081,42.33385117627185
-4338308747999225618,42.21147884951352
-7722236679806608274,42.169925001442316
-1995591062742965408,42.12120971640928
8651615486877503655,42.00162810065662
3099207916247126790,41.924812503605786
-5813211845057621660,41.90851869626513
8386493184609384928,41.8377771049021
3035329611795434601,41.753841468521756
-6400214860728938634,41.738593694822825
-7986975759046428357,41.53787531634474
-2774293088092853604,41.4951092976429
-7387185690512762935,41.432607143804475
6426224004219108539,41.41794143712045
-1022885988494278200,41.2691084115216
8477804012624580461,41.15001994054929
5795281877636738272,41.10864095056082
-3944300307678659798,40.969206622964236
2103268612948910635,40.96824703679751
-6590819806697898649,40.89059678826787
-986027724303592548,40.88572904367375
-1452340812018195881,40.67970000576925
8847604225354271039,40.60647040659061
-3102652803014865472,40.56866869338051
1649752043999819668,40.55006472535266
279771472506428952,40.16992500144231
-5684357871122991503,40.161499437435005
7429409096643373334,40.1509381290837
511891900317865118,40.072797134566294
2321412363020240814,40.062657534054175
-5912792039759735631,39.98370619265935
-4333056764244640444,39.82080845811101
4577451034168098359,39.75488750216347
8483892789913825147,39.7473286819737
-5924996404988010,39.71800936266673
2930191803881821526,39.70617221713044
-8377626164558006982,39.67270470579635
-5410531116380081703,39.666442533205114
-8085935119790093311,39.60484230593399
4579557799493615039,39.604842305933985
3322348437880079228,39.578165037370454
-4386371945374980231,39.57029679403713
7544768317373280661,39.51303120564017
4893900714822288649,39.36186555244146
-7527881206365368,39.343602137745734
-7162567255723313045,39.29779844813261
-3071732669882279801,39.262682142362166
358192030955601318,39.25049273335425
-7564569805639737618,39.246388335021514
4508362112182399467,39.230446791152495
-5161313513317812402,39.16603913351152
3142843830268077617,39.12120971640929
5816734694927565572,39.06394412801233
5429045128339158843,39.04028972102572
4383035933260676803,39.0211781093105
3262705634545542432,39.01955000865387
-6245566021053602636,38.96261421681588
-6697357763177451167,38.96261421681587
9220445660318725468,38.88417051910843
8626761683919164251,38.81753332607814
1012456848389051365,38.79748738387638
-2271000159302779222,38.74303959985401
4061646345741687197,38.720671786825555
-5848755753905481990,38.56866869338051
-6590064508646491981,38.55074678538325
8886002764685330098,38.439526557744266
-78667914647336721,38.43260714380448
-7826213337362450520,38.39874369193819
-5850390492300666299,38.15948026979835
-6444494220871855741,38.076815597050825
1415230502586719648,38.0621498903668
-5515204090203464377,38.02328329572003
-8404657131309965885,37.96904048597531
1990052153136096105,37.951284714966974
623421554979899217,37.93137965407394
3273084325487543386,37.924460240134145
-5507019982244746725,37.796111553675715
-667193404227875686,37.72814896317886
1005751836898964351,37.71943143773593
-1654063646246197191,37.63959033038641
-7264217791213422584,37.584962500721154
-1492574794514500033,37.550064725352655
7255021292858609470,37.499369076191385
-1291869519847635026,37.446412943329506
7458850059926549081,37.380139723910354
-387651900461462767,37.34310620419785
-7891293130731329672,37.2764879418872
-6584408680441477889,37.26839579355656
-860751600992244121,37.24674059849314
834896074125772354,37.241094035352006
-2740396993975951758,37.23431550272094
1796618361228441836,37.1712008386273
2633209697262372913,36.87199282024002
-601952361752157430,36.799115484533
7424795099560672335,36.77725531519193
-8618420761918493321,36.76566690391854
3205047378909988692,36.75171743431727
-2554512494756911972,36.74140871042988
6852597772196653540,36.706172217130444
2765063319512128208,36.67358460244915
-4024778022934140027,36.65910396347366
5875183869203898283,36.64711239108796
-1525688508571111688,36.62935662007961
-8314629309720421219,36.5947309899667
2262656830196923781,36.56866869338051
-655909700262679295,36.56505743982813
2362495898257544462,36.545948616880416
8938071859536254465,36.3829547395174
-3912939678517879962,36.35002840690516
4485571547865864859,36.29276281850821
7434270606888620096,36.2911347178516
-5446204508747882127,36.24674059849315
2134259819148812594,36.230446791152495
-3170783292462058942,36.21021472246803
39554158227241538,36.040289721025715
-986193709330758766,36.01955000865389
7993526700719577624,35.93712665197031
-908052164352446106,35.924812503605786
8559816910657872807,35.92481250360578
-5154395767417065070,35.88792265396955
5037221949349729844,35.831703099214295
1561244083438776495,35.77725531519192
-4831310174172854034,35.661778097771986
18930987176089166,35.63261282139285
2589533162305407436,35.54406291235355
1468327003955810686,35.34266501849169
-6347212504547574224,35.323797511607935
-4158297476631283435,35.2911347178516
5964888566269323942,35.28934048020606
-793729620925729327,35.24674059849315
2229625391864201918,35.15525929475828
430255078684584595,35.10423384903805
8962537427807366481,34.944362512259666
-1901742495252324928,34.918934561407255
3608243634452078989,34.79106111471695
5849490334294127641,34.75488750216347
-3102446808559723934,34.67771964164101
564282370384747453,34.56224242422107
-2034054811536485879,34.542126905928015
-6009377241272750648,34.50977500432694
-7342604649736473979,34.33700973159738
-3302834510061927448,34.29558062288278
-6273159470243757969,34.2764879418872
980458131533897249,34.24674059849315
-5414889822782394955,34.24674059849314
3268064929368559554,34.21396685732914
-360529647164834348,34.15576693844565
-1730766821655383888,34.14720492494223
-9128741757954228992,33.97727992349992
-4700714777342103147,33.948808417290856
6521856301289868251,33.934308847595744
-7553931975579248065,33.906890595608516
1577045425286888616,33.87036471958341
-8287402887944984163,33.87001245611177
-348408475077850711,33.867524448296166
3598164602856140626,33.86322574953426
-5253644367331262405,33.86190035206769
7459726589306441015,33.76681058354797
7506614456429888492,33.75651560282009
5263606973029607223,33.67970000576925
667643281369196267,33.63820962663358
-759389978085260161,33.59317225075295
-8717945432162716060,33.562242424221076
-879594538384021068,33.51422090935813
-1415040208471067980,33.51412071872363
-6467708104873171151,33.46138951585287
2025471325746532174,33.457060187529024
2508620055362300376,33.454974956832935
-4228415104574264137,33.319087823600114
957332268361319692,33.28504995539062
8289311442635691404,33.2206451993257
1549650080907932816,33.150019940549285
6643427232964983922,33.135709286104394
-8340365043226490059,33.09275714091986
-3338916066794638254,33.04929735204793
-4625438649010928449,33.0060740056878
-969155230116728853,32.98584193700334
-4050006690189978332,32.90653833213689
8402348887626635381,32.858516817273944
-1111518890369033396,32.8317030992143
-3348652277274905234,32.79928162152193
1567984561327445971,32.781007450053025
4313871021753084020,32.661778097771986
-6858665134018491791,32.563851677082724
7516228655554309785,32.56224242422107
6947862790919978120,32.50977500432694
8526042588044002101,32.50977500432694
7202701636941380671,32.487054927826854
2809702925357288303,32.47237037334787
-2855910583928922225,32.4539176103228
-9189659052158407108,32.416665599935456
-8258529658421542282,32.416665599935456
-1101832997669013246,32.38587222289971
-7570652411388243006,32.38424412224308
428486625959995206,32.31712992638454
7823781477664935857,32.266290607147035
6664082205633624486,32.24674059849315
8712996026808754180,32.22252887083256
-8948234514303933700,32.214319120800766
-1617279065634731389,32.15525929475828
-4460374799273064357,32.129077959742624
-1999468346928419252,32.040289721025715
-4216050818952952471,32.028100312017806
-2720012228333470715,32.017569644525636
-7809508238092432842,32.01161218922923
6817244649248188271,31.967226258835993
2822049545552366036,31.90256942993394
2543311963908571128,31.8317030992143
2602221055863892168,31.813781191217036
2952636544547704346,31.80946002554246
-7169261479876586557,31.754887502163474
5045927063019110283,31.75488750216347
-6592496241044177853,31.69315354182266
6384824828701919724,31.68628165514443
-3850803681204406658,31.66177809777199
4164212115654350513,31.606636543579526
-6999287066519531005,31.599494434608417
2259988589066296676,31.576536936713847
-5088157426675091741,31.536247215688128
-1114438937697017987,31.384244122243086
3382511589554885024,31.339850002884624
-4336877432539963613,31.335831540400104
8118799783881928573,31.317129926384542
6535950170823528902,31.299208018387283
-3666646454167334466,31.246740598493147
6104598399077154797,31.204568159326893
-3675009040647936899,31.129283016944967
-1596335233529956315,31.121209716409286
-5039153034159656707,31.072300115928343
8215778202715904841,31.06052178971018
7612428320594238723,31.036173612553487
-4133169317019898816,30.905844561966806
8835339470389644264,30.884170519108437
-5658245291907121574,30.87411685444451
5211673327552264703,30.813781191217036
-559964548932224920,30.799281621521924
357449794379078687,30.75488750216347
-42126282997118624,30.70043971814109
-6778286518036232293,30.639058021271907
5087084654882097891,30.629356620079612
-548976469460064550,30.625252221746877
7013665235990336340,30.584962500721158
7664140604181040222,30.497349908554735
-8606063418076691067,30.49185309632967
-5784228041033890044,30.48846312221966
3269302169678465882,30.48629158156547
672199059798181601,30.48110566149567
-1981734999963962468,30.414685235807216
5217724704513784613,30.40661193527153
5336562616168017846,30.398743691938193
6940370558848102253,30.369597346278677
-8018192200278263695,30.339850002884628
607684800821303652,30.339850002884628
-5011709367955107239,30.26315914519041
-4132331404553626868,30.236686933829223
-2747266787901704910,30.04926361199393
5258604889412591249,29.99964773652837
-7492067511846042603,29.924812503605782
4045164454094417310,29.90689059560852
6807042796917367736,29.902092427105703
-5198756378866433953,29.9020924271057
-4089455027188314262,29.772457146689103
156889606517612871,29.738593694822818
-2539915991213675511,29.722299887482173
-6289909056857931861,29.722113760999463
1674373276159762025,29.691525441166043
3569727790804487273,29.66177809777199
4911701623098526999,29.62113611327464
-861913102049789637,29.574742699068313
3472032465864014134,29.536247215688128
-4974757204495953627,29.527477006060398
3579921471626387620,29.50545383865237
4102576381061107965,29.46913301982959
-555187669877280641,29.45926548164838
-7126520323752764957,29.455654228096005
3611701510490148233,29.41829370059208
962287586799267519,29.339850002884624
-8204817396973648779,29.266290607147027
-5605799891597699962,29.26466250649041
1768976290984301641,29.210214722468034
-6484638837208285334,29.192292814470765
9026402401132606773,29.169925001442312
-5283009029345397378,29.153631194101667
734632752661830332,29.137337386761015
6910763794618680440,29.137151260278305
-8187220755213888616,29.07681559705083
-271938775771328391,29.042599881712917
3825866166263569974,28.985334293315972
-6058152698516590252,28.983706192659348
1379546145237381445,28.9264406042624
-170687954910264210,28.90689059560852
-9086955082453789880,28.906890595608516
6881796783400625893,28.84764464308332
-6643406494673362190,28.799281621521924
-8142426490949346803,28.779565475879124
4891010769166501207,28.75488750216347
5719793245136119929,28.75488750216347
8690601908689146128,28.75488750216347
4296604388230897073,28.73216742566339
-2504825704002833401,28.732167425663388
1797761064772338938,28.71587361832274
-4765711818183276269,28.71587361832274
2124033843135988844,28.671956501792533
-5690023155612846030,28.562242424221072
-2808959554282640221,28.509775004326944
300937643051923212,28.507794640198696
3301147467076954944,28.491853096329674
1878784080584939832,28.470761120486213
-6076367233589223323,28.417852514885897
4629488036162962359,28.398743691938193
1107739178195154647,28.339850002884628
8342423402350940832,28.32192809488736
-3363563881552061188,28.28504995539062
7529823674661315431,28.27124415586559
-7838000919054582150,28.246740598493147
5962268176939710955,28.240430879725118
5088013394045185972,28.239962065862084
464601875539492971,28.231633706102937
7021353262177009708,28.169925001442312
5688279681867464747,28.089996489232895
1580124381109623727,28.08878823871691
-3307413259092352650,28.076815597050828
8195862936106508846,27.914758838941857
3714350889740403446,27.906890595608516
9079880752026843473,27.870364719583407
-7613994611628693820,27.851749041416056
-2808969983997441543,27.83333119987092
-4293262855938209141,27.8317030992143
1639450243805666792,27.831703099214298
-3224698078244963479,27.777255315191923
-5843518165523212471,27.706172217130444
4139191914110236238,27.702067818797705
-1630229587164086350,27.66177809777199
6941466664989793964,27.645484290431337
6463551093741815202,27.58659060137777
7508152369854945139,27.584962500721154
-3900870368325485697,27.536247215688128
400125073514833994,27.536247215688128
5328558001212551235,27.536247215688128
-4944551138301474550,27.50940389306035
8912004903894879756,27.459431618637296
-8145607370067359341,27.455327220304564
4184543400419595673,27.40087943628218
-1590585250246572231,27.36221781591308
-3482581255202910790,27.362217815913077
-3662111110237135231,27.359543681614753
-9160910454530522563,27.35940001153851
-330801551666885085,27.339280972071155
2048657552251060795,27.335528837210056
2817960273225808857,27.32192809488736
-7812176982819372240,27.309056625848864
4165127518659426948,27.262682142362166
3716124214746295857,27.218071255661876
-2752345899464432864,27.207726714652416
809601605585939618,27.07681559705083
-5636731245639685654,26.983706192659348
-8052188270551570124,26.924812503605782
7521700660190108859,26.908518696265137
-5729915270134094048,26.906890595608516
-240359174314633445,26.901244032467375
-6707474286910397949,26.868822554774997
-9028990334396397584,26.847644643083324
-8467102776052559275,26.8423863581547
1768072794787289517,26.84188150323485
-6579094253358169934,26.8317030992143
7520301770873472812,26.829722735086058
-3864069617285644895,26.800909722178545
621816023396605502,26.752993073883435
-5363263367015469934,26.706513723828895
-6369211973034956889,26.639058021271904
-5403733687257676872,26.60733031374961
3582716808949240433,26.584962500721158
6317717254029043123,26.584962500721158
-885886002174762919,26.584962500721154
-377975173223377441,26.560048813925285
-8757701761088346244,26.47076112048621
4716135688735489427,26.45532722030456
-3275688295651945765,26.3858722228997
-742603651309629354,26.345924008572428
6152652267138213180,26.266434277223272
-1483274517395674620,26.246740598493147
139485217095648183,26.15165082997342
-6727357771678896471,26.07819630080366
174707786647990372,26.07681559705083
5530820581773167955,25.983706192659348
-7331393944609614247,25.95455984699983
-8964534883296838326,25.929258408636972
6369367631770966886,25.929258408636972
-8854146354650101086,25.825753832883116
-2899726011463496555,25.76649969139271
8582210754044680874,25.738593694822818
9136323715291453594,25.73824143135119
7606744605433799135,25.684145910800442
-7566966163569468290,25.58659060137778
3440451510720294447,25.584962500721154
-9073210245497295284,25.5708044377245
1283472251609674486,25.536247215688128
3041906492387035176,25.507794640198696
5424502143558028097,25.4972333318474
-7508055250504867652,25.48342753232237
-7876497512693688413,25.376023615438108
-5799839529845993396,25.339850002884628
-885453047081832598,25.317129926384542
5940374562401786524,25.31628153174622
1021946628105173582,25.31628153174622
-5781461435447152359,25.28540221886225
1181735998104559604,25.266786540694902
1019706997674210703,25.264992303049365
3320201327008235211,25.259015943349272
-5778988730475305016,25.234198926013608
-7539647701814009718,25.169925001442312
4785499183287168509,25.135709286104397
-3875881534863988868,25.07681559705083
4744297321841608877,25.07681559705083
-1480913447590268358,25.07681559705083
-2328163218997425612,25.04439411935845
-6457517220721978,25.03333696038395
-2217888411555964341,25.017569644525636
-2841995722250280583,24.977279923499918
7467940062038388159,24.977279923499918
4831903061865014867,24.969206622964236
-2382583983070627054,24.967412385318703
-8900113512825364282,24.962173031109707
-8099145207792678586,24.954559846999835
5901067357946111913,24.951284714966974
-3954182109690207118,24.94450618233591
1031060816592502094,24.943064208162006
7334805502505837712,24.924812503605782
-9176143510534135851,24.924812503605782
-7399665664688732365,24.908518696265137
-7215110246375999491,24.90689059560852
372531153711028286,24.89059678826787
4195778828921942020,24.803336459573078
-1199490911632553070,24.800909722178538
2601622077116449484,24.77443751081735
-9194572880052200111,24.767201650527998
2628816849077589497,24.75488750216347
-1444481301861872291,24.75488750216347
3162261384765351942,24.743992861060175
4153717385931831462,24.732167425663384
8522523292310933696,24.704377979484903
-799315203186826480,24.663406198428607
7191770005709670956,24.661778097771986
-7539387928750597096,24.58659060137777
335910242745901755,24.584962500721158
3998743085432844199,24.57242082824162
1024145536490998555,24.562242424221072
-5283011611531067471,24.51422090935813
-2030742781169834114,24.49348119698629
-3130182799308303924,24.491853096329677
-4612605965384710183,24.491853096329674
2032007496318616962,24.45532722030456
-862645085190435621,24.43260714380448
3293246847422795557,24.416665599935452
-4358357193736101128,24.378159359782103
-5193720747719231594,24.375016920092758
-6820241302436968068,24.32355619554398
-1917202688559171732,24.29920801838728
-4095842175692097942,24.29920801838728
3739926497176994524,24.216099137116597
8384349834972693428,24.19229281447077
-3705763041224967421,24.192292814470765
-8908991577172785311,24.169925001442312
-6340141548068597572,24.14720492494223
-6133746337603876146,24.07681559705083
-5255285107284514595,24.001628100656617
6766105865162331239,23.983706192659348
119886322445874454,23.977279923499914
5934557073194045393,23.951284714966974
2515874237935914763,23.81378119121704
-3417523159811412977,23.799281621521924
-3351656282247453586,23.756515602820087
-5078536505040226358,23.75488750216347
6769852549722242790,23.754887502163466
3575694866055127253,23.738593694822818
-8734181034726403477,23.732167425663388
3881851296308711302,23.720671786825555
-788035419968530567,23.714245517666125
4069333494579100211,23.706172217130444
7277161137091492767,23.689165791824752
8020104407235635818,23.66177809777199
-9033211547111606164,23.661778097771986
8689098216946253326,23.62113611327464
2156244701966673186,23.58461023724953
-3870325027932266414,23.576671862600396
6847089514431675996,23.562242424221076
-5297634649735765167,23.562242424221072
4300652811307550975,23.49348119698629
6909761382991856804,23.49185309632967
3643465492984939400,23.339850002884624
-486686184692655504,23.32355619554398
1137471872769164371,23.299208018387283
6620060201676471218,23.241942429990328
-7862677531530632089,23.189475010096192
-724699218170106849,23.169925001442312
8620166073102656574,23.148833025598847
-7584037043735285197,23.129283016944967
-2683134512107439488,23.112989209604315
-3759596852696130492,23.094737505048098
-1734960446580993454,23.07681559705083
-8497895589300643949,23.07681559705083
7004101889471761341,23.07681559705083
7943906961970828120,23.063944128012338
-6726685468116057064,23.05409552055075
3064370296170038610,23.046022220015075
4151147085496712967,23.03874755621731
4695698299220703541,23.0
6424668376409530281,22.94718031663424
7540764978459875963,22.92481250360578
-6810702648836067504,22.892732532611863
1318981494172475806,22.872097686807855
8396284143617057811,22.832890014164743
-8508606815368130888,22.813781191217036
826748584447376099,22.799281621521924
-1663441888197894674,22.799281621521924
-4475938295812802739,22.79928162152192
6850500272809381909,22.758639637024576
5429923407915345742,22.756515602820087
817145340976958200,22.756515602820084
3151913710743441986,22.75488750216347
-8669770849634489893,22.75488750216347
7395435905985567130,22.73859369482282
9215261273565326920,22.67405344262811
4404314996867098682,22.58659060137777
7494490104520466117,22.584962500721158
-4550355627706401135,22.584962500721154
3475346635930218065,22.562242424221072
-1876558460087500339,22.562242424221072
-7217198366041991957,22.434917304491677
127799031949294618,22.41186743143264
3294074907209583622,22.230446791152495
7253370880729538418,22.189475010096192
-1556169727291354289,22.15738332896277
-1878569380455769122,22.14720492494223
4307023751244532288,22.129283016944967
1118048247334038458,22.078443697707446
6757348772114374254,22.07681559705083
7572869304086387835,22.07681559705083
-8773118241761372618,22.06676193238691
-3269885695260066314,22.05409552055075
2607211459879791691,22.01955000865388
7181581805250416928,22.00162810065661
385212706171385893,21.98370619265935
-5214997228209357198,21.97890802415653
1649085803937938638,21.977279923499918
4355464044208438135,21.924812503605786
5018472516978866574,21.863411958941636
-3400154175330058574,21.83545523407541
-5491334714953807444,21.8317030992143
-3552937095886146934,21.80898302271422
-2708021095252721995,21.75488750216347
1128840733277618400,21.75488750216347
408283689595887456,21.71998972679497
6201946560186605500,21.71799765252723
3779639438468810958,21.664593113379045
7401798504722165526,21.62113611327464
-96719740408441346,21.58659060137777
-4414039190127558142,21.584962500721158
-3619568065513202846,21.584962500721154
-2855218766021441159,21.584962500721154
-1609424513692297222,21.536247215688128
5949788789046720741,21.509775004326936
